state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Maharashtra,PARBHANI,Cotton,Kharif,185000.0,31.0,757.2,1.198
Maharashtra,PARBHANI,Rice (Paddy),Kharif,7000.0,31.0,757.2,0.386
Maharashtra,PARBHANI,Sugarcane,Kharif,11000.0,31.0,757.2,67.273
Maharashtra,PARBHANI,Wheat,Rabi,40900.0,19.5,110.0,1.152
Maharashtra,PARBHANI,Cotton,Kharif,194700.0,31.0,757.2,1.535
Maharashtra,PARBHANI,Maize,Kharif,1700.0,31.0,757.2,0.941
Maharashtra,PARBHANI,Rice (Paddy),Kharif,7800.0,31.0,757.2,0.41
Maharashtra,PARBHANI,Maize,Rabi,800.0,19.5,110.0,2.375
Maharashtra,PARBHANI,Wheat,Rabi,50400.0,19.5,110.0,1.399
Maharashtra,PARBHANI,Maize,Summer,300.0,34.0,29.8,0.667
Maharashtra,PARBHANI,Cotton,Kharif,1981.0,31.0,757.2,2.749
Maharashtra,PARBHANI,Maize,Kharif,15.0,31.0,757.2,0.8
Maharashtra,PARBHANI,Maize,Rabi,8.0,19.5,110.0,2.75
Maharashtra,PARBHANI,Wheat,Rabi,530.0,19.5,110.0,1.928
Maharashtra,PARBHANI,Maize,Summer,2.0,34.0,29.8,1.5
Maharashtra,PARBHANI,Sugarcane,Whole Year,189.0,28.0,897.0,76.497
Maharashtra,PARBHANI,Cotton,Kharif,204400.0,31.0,757.2,1.766
Maharashtra,PARBHANI,Maize,Kharif,1500.0,31.0,757.2,0.8
Maharashtra,PARBHANI,Rice (Paddy),Kharif,5800.0,31.0,757.2,0.328
Maharashtra,PARBHANI,Sugarcane,Kharif,12300.0,31.0,757.2,76.374
Maharashtra,PARBHANI,Maize,Rabi,9.0,19.5,110.0,1.778
Maharashtra,PARBHANI,Wheat,Rabi,34500.0,19.5,110.0,1.626
Maharashtra,PARBHANI,Sugarcane,Whole Year,12300.0,28.0,897.0,76.374
Maharashtra,PARBHANI,Cotton,Kharif,217700.0,31.0,757.2,1.579
Maharashtra,PARBHANI,Maize,Kharif,1400.0,31.0,757.2,1.143
Maharashtra,PARBHANI,Rice (Paddy),Kharif,3100.0,31.0,757.2,0.355
Maharashtra,PARBHANI,Sugarcane,Kharif,11000.0,31.0,757.2,77.873
Maharashtra,PARBHANI,Maize,Rabi,900.0,19.5,110.0,0.444
Maharashtra,PARBHANI,Wheat,Rabi,32500.0,19.5,110.0,1.317
Maharashtra,PARBHANI,Cotton,Kharif,232400.0,31.0,757.2,1.742
Maharashtra,PARBHANI,Maize,Kharif,1400.0,31.0,757.2,0.857
Maharashtra,PARBHANI,Rice (Paddy),Kharif,4000.0,31.0,757.2,0.45
Maharashtra,PARBHANI,Sugarcane,Kharif,15500.0,31.0,757.2,91.303
Maharashtra,PARBHANI,Maize,Rabi,400.0,19.5,110.0,2.0
Maharashtra,PARBHANI,Wheat,Rabi,46400.0,19.5,110.0,1.713
Maharashtra,PARBHANI,Cotton,Kharif,240500.0,31.0,757.2,1.719
Maharashtra,PARBHANI,Maize,Kharif,1900.0,31.0,757.2,1.211
Maharashtra,PARBHANI,Rice (Paddy),Kharif,1700.0,31.0,757.2,0.353
Maharashtra,PARBHANI,Maize,Rabi,800.0,19.5,110.0,2.625
Maharashtra,PARBHANI,Wheat,Rabi,39600.0,19.5,110.0,1.578
Maharashtra,PARBHANI,Maize,Summer,200.0,34.0,29.8,1.0
Maharashtra,PARBHANI,Sugarcane,Whole Year,17200.0,28.0,897.0,67.802
Maharashtra,PARBHANI,Cotton,Kharif,273600.0,31.0,757.2,2.003
Maharashtra,PARBHANI,Maize,Kharif,1900.0,31.0,757.2,0.947
Maharashtra,PARBHANI,Maize,Rabi,400.0,19.5,110.0,0.5
Maharashtra,PARBHANI,Wheat,Rabi,13600.0,19.5,110.0,1.574
Maharashtra,PARBHANI,Maize,Summer,1800.0,34.0,29.8,1.0
Maharashtra,PARBHANI,Sugarcane,Whole Year,17000.0,28.0,897.0,71.318
Maharashtra,PARBHANI,Cotton,Kharif,265900.0,31.0,757.2,2.102
Maharashtra,PARBHANI,Maize,Kharif,1900.0,31.0,757.2,1.368
Maharashtra,PARBHANI,Rice (Paddy),Kharif,700.0,31.0,757.2,0.429
Maharashtra,PARBHANI,Maize,Rabi,200.0,19.5,110.0,2.5
Maharashtra,PARBHANI,Wheat,Rabi,20900.0,19.5,110.0,1.115
Maharashtra,PARBHANI,Maize,Summer,800.0,34.0,29.8,1.0
Maharashtra,PARBHANI,Sugarcane,Whole Year,35900.0,28.0,897.0,71.022
Maharashtra,PARBHANI,Cotton,Kharif,273500.0,31.0,757.2,0.749
Maharashtra,PARBHANI,Maize,Kharif,1500.0,31.0,757.2,0.4
Maharashtra,PARBHANI,Wheat,Rabi,22300.0,19.5,110.0,0.843
Maharashtra,PARBHANI,Maize,Summer,400.0,34.0,29.8,0.75
Maharashtra,PARBHANI,Sugarcane,Whole Year,26600.0,28.0,897.0,59.293
Maharashtra,PUNE,Maize,Kharif,4400.0,31.0,861.0,1.068
Maharashtra,PUNE,Rice (Paddy),Kharif,59400.0,31.0,861.0,1.111
Maharashtra,PUNE,Maize,Rabi,6900.0,19.5,118.1,1.493
Maharashtra,PUNE,Wheat,Rabi,57300.0,19.5,118.1,1.246
Maharashtra,PUNE,Maize,Summer,1200.0,34.0,36.6,1.833
Maharashtra,PUNE,Cotton,Kharif,300.0,31.0,861.0,1.667
Maharashtra,PUNE,Maize,Kharif,4800.0,31.0,861.0,2.167
Maharashtra,PUNE,Rice (Paddy),Kharif,60800.0,31.0,861.0,1.212
Maharashtra,PUNE,Sugarcane,Kharif,48500.0,31.0,861.0,88.412
Maharashtra,PUNE,Maize,Rabi,7400.0,19.5,118.1,1.392
Maharashtra,PUNE,Wheat,Rabi,68000.0,19.5,118.1,1.412
Maharashtra,PUNE,Maize,Summer,1700.0,34.0,36.6,1.824
Maharashtra,PUNE,Cotton,Kharif,400.0,31.0,861.0,3.5
Maharashtra,PUNE,Maize,Kharif,5100.0,31.0,861.0,1.471
Maharashtra,PUNE,Rice (Paddy),Kharif,61700.0,31.0,861.0,1.446
Maharashtra,PUNE,Maize,Rabi,8600.0,19.5,118.1,1.465
Maharashtra,PUNE,Wheat,Rabi,71800.0,19.5,118.1,1.741
Maharashtra,PUNE,Maize,Summer,1300.0,34.0,36.6,1.769
Maharashtra,PUNE,Sugarcane,Whole Year,47600.0,28.0,1015.7,100.368
Maharashtra,PUNE,Cotton,Kharif,700.0,31.0,861.0,2.286
Maharashtra,PUNE,Maize,Kharif,5800.0,31.0,861.0,0.621
Maharashtra,PUNE,Rice (Paddy),Kharif,64000.0,31.0,861.0,1.175
Maharashtra,PUNE,Maize,Rabi,10400.0,19.5,118.1,1.106
Maharashtra,PUNE,Wheat,Rabi,55500.0,19.5,118.1,1.027
Maharashtra,PUNE,Sugarcane,Whole Year,48700.0,28.0,1015.7,93.6
Maharashtra,PUNE,Cotton,Kharif,200.0,31.0,861.0,2.0
Maharashtra,PUNE,Maize,Kharif,5800.0,31.0,861.0,1.534
Maharashtra,PUNE,Rice (Paddy),Kharif,59100.0,31.0,861.0,1.462
Maharashtra,PUNE,Maize,Rabi,8100.0,19.5,118.1,1.84
Maharashtra,PUNE,Wheat,Rabi,59500.0,19.5,118.1,1.701
Maharashtra,PUNE,Maize,Summer,1400.0,34.0,36.6,1.429
Maharashtra,PUNE,Sugarcane,Whole Year,48700.0,28.0,1015.7,85.441
Maharashtra,PUNE,Cotton,Kharif,200.0,31.0,861.0,2.5
Maharashtra,PUNE,Maize,Kharif,5500.0,31.0,861.0,2.455
Maharashtra,PUNE,Rice (Paddy),Kharif,57700.0,31.0,861.0,0.693
Maharashtra,PUNE,Maize,Rabi,8200.0,19.5,118.1,1.561
Maharashtra,PUNE,Wheat,Rabi,64700.0,19.5,118.1,1.266
Maharashtra,PUNE,Maize,Summer,1200.0,34.0,36.6,1.833
Maharashtra,PUNE,Sugarcane,Whole Year,53500.0,28.0,1015.7,87.664
Maharashtra,PUNE,Cotton,Kharif,100.0,31.0,861.0,3.0
Maharashtra,PUNE,Maize,Kharif,5500.0,31.0,861.0,2.255
Maharashtra,PUNE,Rice (Paddy),Kharif,60400.0,31.0,861.0,1.402
Maharashtra,PUNE,Maize,Rabi,4900.0,19.5,118.1,1.163
Maharashtra,PUNE,Wheat,Rabi,38800.0,19.5,118.1,1.224
Maharashtra,PUNE,Sugarcane,Whole Year,39600.0,28.0,1015.7,69.596
Maharashtra,PUNE,Maize,Kharif,7000.0,31.0,861.0,1.943
Maharashtra,PUNE,Rice (Paddy),Kharif,67600.0,31.0,861.0,1.259
Maharashtra,PUNE,Maize,Rabi,6200.0,19.5,118.1,2.677
Maharashtra,PUNE,Wheat,Rabi,52500.0,19.5,118.1,1.655
Maharashtra,PUNE,Maize,Summer,2100.0,34.0,36.6,1.667
Maharashtra,PUNE,Cotton,Whole Year,100.0,28.0,1015.7,2.0
Maharashtra,PUNE,Sugarcane,Whole Year,28200.0,28.0,1015.7,83.755
Maharashtra,PUNE,Cotton,Kharif,100.0,31.0,861.0,3.0
Maharashtra,PUNE,Rice (Paddy),Kharif,64500.0,31.0,861.0,1.144
Maharashtra,PUNE,Sugarcane,Kharif,53800.0,31.0,861.0,93.608
Maharashtra,PUNE,Wheat,Rabi,61300.0,19.5,118.1,1.842
Maharashtra,PUNE,Cotton,Kharif,100.0,31.0,861.0,2.0
Maharashtra,PUNE,Maize,Kharif,8500.0,31.0,861.0,2.306
Maharashtra,PUNE,Rice (Paddy),Kharif,63900.0,31.0,861.0,1.078
Maharashtra,PUNE,Maize,Rabi,8300.0,19.5,118.1,2.458
Maharashtra,PUNE,Wheat,Rabi,72900.0,19.5,118.1,1.812
Maharashtra,PUNE,Maize,Summer,1500.0,34.0,36.6,1.667
Maharashtra,PUNE,Cotton,Kharif,1.0,31.0,861.0,2.0
Maharashtra,PUNE,Maize,Kharif,74.0,31.0,861.0,2.797
Maharashtra,PUNE,Rice (Paddy),Kharif,628.0,31.0,861.0,1.245
Maharashtra,PUNE,Maize,Rabi,82.0,19.5,118.1,2.78
Maharashtra,PUNE,Wheat,Rabi,734.0,19.5,118.1,2.112
Maharashtra,PUNE,Maize,Summer,10.0,34.0,36.6,1.7
Maharashtra,PUNE,Sugarcane,Whole Year,1042.0,28.0,1015.7,97.0
Maharashtra,PUNE,Cotton,Kharif,100.0,31.0,861.0,3.0
Maharashtra,PUNE,Maize,Kharif,5700.0,31.0,861.0,2.351
Maharashtra,PUNE,Rice (Paddy),Kharif,61200.0,31.0,861.0,1.234
Maharashtra,PUNE,Sugarcane,Kharif,85600.0,31.0,861.0,97.346
Maharashtra,PUNE,Maize,Rabi,104.0,19.5,118.1,2.558
Maharashtra,PUNE,Wheat,Rabi,60900.0,19.5,118.1,1.844
Maharashtra,PUNE,Sugarcane,Whole Year,85600.0,28.0,1015.7,97.346
Maharashtra,PUNE,Maize,Kharif,4900.0,31.0,861.0,2.061
Maharashtra,PUNE,Rice (Paddy),Kharif,62600.0,31.0,861.0,0.818
Maharashtra,PUNE,Sugarcane,Kharif,95600.0,31.0,861.0,95.315
Maharashtra,PUNE,Maize,Rabi,11100.0,19.5,118.1,2.793
Maharashtra,PUNE,Wheat,Rabi,59600.0,19.5,118.1,1.54
Maharashtra,PUNE,Maize,Kharif,10500.0,31.0,861.0,2.333
Maharashtra,PUNE,Rice (Paddy),Kharif,60900.0,31.0,861.0,1.181
Maharashtra,PUNE,Sugarcane,Kharif,111500.0,31.0,861.0,99.4
Maharashtra,PUNE,Maize,Rabi,14800.0,19.5,118.1,3.223
Maharashtra,PUNE,Wheat,Rabi,60000.0,19.5,118.1,1.932
Maharashtra,PUNE,Maize,Kharif,10500.0,31.0,861.0,2.99
Maharashtra,PUNE,Rice (Paddy),Kharif,62000.0,31.0,861.0,1.381
Maharashtra,PUNE,Maize,Rabi,14700.0,19.5,118.1,3.565
Maharashtra,PUNE,Wheat,Rabi,55300.0,19.5,118.1,1.91
Maharashtra,PUNE,Maize,Summer,2000.0,34.0,36.6,1.7
Maharashtra,PUNE,Sugarcane,Whole Year,129900.0,28.0,1015.7,101.29
Maharashtra,PUNE,Maize,Kharif,9500.0,31.0,861.0,2.453
Maharashtra,PUNE,Rice (Paddy),Kharif,77600.0,31.0,861.0,1.369
Maharashtra,PUNE,Maize,Rabi,15200.0,19.5,118.1,2.757
Maharashtra,PUNE,Wheat,Rabi,53000.0,19.5,118.1,1.77
Maharashtra,PUNE,Maize,Summer,500.0,34.0,36.6,1.8
Maharashtra,PUNE,Sugarcane,Whole Year,137700.0,28.0,1015.7,100.86
Maharashtra,PUNE,Maize,Kharif,11800.0,31.0,861.0,2.797
Maharashtra,PUNE,Rice (Paddy),Kharif,82100.0,31.0,861.0,1.866
Maharashtra,PUNE,Maize,Rabi,19000.0,19.5,118.1,3.0
Maharashtra,PUNE,Wheat,Rabi,64300.0,19.5,118.1,2.02
Maharashtra,PUNE,Maize,Summer,1100.0,34.0,36.6,1.727
Maharashtra,PUNE,Sugarcane,Whole Year,143900.0,28.0,1015.7,117.884
Maharashtra,PUNE,Maize,Kharif,13300.0,31.0,861.0,4.098
Maharashtra,PUNE,Rice (Paddy),Kharif,82100.0,31.0,861.0,1.658
Maharashtra,PUNE,Maize,Rabi,21600.0,19.5,118.1,3.579
Maharashtra,PUNE,Wheat,Rabi,71800.0,19.5,118.1,1.508
Maharashtra,PUNE,Maize,Summer,1100.0,34.0,36.6,1.455
Maharashtra,PUNE,Sugarcane,Whole Year,127800.0,28.0,1015.7,108.246
Maharashtra,RAIGAD,Rice (Paddy),Kharif,123800.0,31.0,3117.7,2.519
Maharashtra,RAIGAD,Rice (Paddy),Summer,82.0,34.0,22.2,2.732
Maharashtra,RAIGAD,Rice (Paddy),Kharif,127300.0,31.0,3117.7,2.566
Maharashtra,RAIGAD,Rice (Paddy),Summer,8100.0,34.0,22.2,2.593
Maharashtra,RAIGAD,Rice (Paddy),Kharif,127400.0,31.0,3117.7,2.414
Maharashtra,RAIGAD,Rice (Paddy),Summer,8300.0,34.0,22.2,2.53
Maharashtra,RAIGAD,Rice (Paddy),Kharif,126400.0,31.0,3117.7,2.169
Maharashtra,RAIGAD,Rice (Paddy),Summer,8300.0,34.0,22.2,2.12
Maharashtra,RAIGAD,Rice (Paddy),Kharif,125400.0,31.0,3117.7,2.649
Maharashtra,RAIGAD,Rice (Paddy),Summer,8300.0,34.0,22.2,2.964
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124600.0,31.0,3117.7,2.055
Maharashtra,RAIGAD,Rice (Paddy),Summer,8600.0,34.0,22.2,2.535
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124600.0,31.0,3117.7,2.838
Maharashtra,RAIGAD,Rice (Paddy),Summer,8500.0,34.0,22.2,2.671
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124500.0,31.0,3117.7,2.216
Maharashtra,RAIGAD,Rice (Paddy),Summer,8500.0,34.0,22.2,2.506
Maharashtra,RAIGAD,Rice (Paddy),Kharif,121000.0,31.0,3117.7,2.255
Maharashtra,RAIGAD,Rice (Paddy),Summer,8500.0,34.0,22.2,2.6
Maharashtra,RAIGAD,Rice (Paddy),Kharif,123600.0,31.0,3117.7,2.355
Maharashtra,RAIGAD,Maize,Rabi,100.0,19.5,139.0,2.0
Maharashtra,RAIGAD,Rice (Paddy),Summer,8600.0,34.0,22.2,2.721
Maharashtra,RAIGAD,Rice (Paddy),Kharif,1246.0,31.0,3117.7,2.51
Maharashtra,RAIGAD,Maize,Rabi,2.0,19.5,139.0,2.5
Maharashtra,RAIGAD,Rice (Paddy),Kharif,123800.0,31.0,3117.7,2.713
Maharashtra,RAIGAD,Maize,Rabi,2.0,19.5,139.0,3.0
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124000.0,31.0,3117.7,2.512
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124600.0,31.0,3117.7,2.364
Maharashtra,RAIGAD,Rice (Paddy),Kharif,123800.0,31.0,3117.7,2.412
Maharashtra,RAIGAD,Maize,Rabi,200.0,19.5,139.0,3.0
Maharashtra,RAIGAD,Rice (Paddy),Summer,3000.0,34.0,22.2,2.533
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124100.0,31.0,3117.7,2.603
Maharashtra,RAIGAD,Rice (Paddy),Summer,3800.0,34.0,22.2,2.711
Maharashtra,RAIGAD,Rice (Paddy),Kharif,124100.0,31.0,3117.7,2.861
Maharashtra,RAIGAD,Rice (Paddy),Summer,3800.0,34.0,22.2,2.842
Maharashtra,RAIGAD,Rice (Paddy),Kharif,116200.0,31.0,3117.7,2.76
Maharashtra,RAIGAD,Rice (Paddy),Summer,9100.0,34.0,22.2,3.308
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,79200.0,31.0,3261.5,2.313
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,3.0,34.0,35.3,2.667
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,78400.0,31.0,3261.5,2.795
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,400.0,34.0,35.3,2.75
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,79400.0,31.0,3261.5,2.412
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,500.0,34.0,35.3,2.6
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,78400.0,31.0,3261.5,2.116
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,400.0,34.0,35.3,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,78400.0,31.0,3261.5,2.668
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,300.0,34.0,35.3,3.333
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,78500.0,31.0,3261.5,1.889
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,1.0
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,300.0,34.0,35.3,2.667
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,79200.0,31.0,3261.5,3.011
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,2.0
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,200.0,34.0,35.3,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,79100.0,31.0,3261.5,2.358
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,1.0
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,200.0,34.0,35.3,3.5
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,77000.0,31.0,3261.5,2.527
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,200.0,34.0,35.3,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,77900.0,31.0,3261.5,2.707
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,2.0
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,100.0,34.0,35.3,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,767.0,31.0,3261.5,2.562
Maharashtra,RATNAGIRI,Maize,Rabi,1.0,19.5,173.8,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,77400.0,31.0,3261.5,2.597
Maharashtra,RATNAGIRI,Maize,Rabi,1.0,19.5,173.8,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,77300.0,31.0,3261.5,2.622
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,78000.0,31.0,3261.5,2.86
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,77400.0,31.0,3261.5,2.921
Maharashtra,RATNAGIRI,Maize,Rabi,100.0,19.5,173.8,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,100.0,34.0,35.3,3.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,73800.0,31.0,3261.5,2.911
Maharashtra,RATNAGIRI,Rice (Paddy),Summer,100.0,34.0,35.3,2.0
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,72100.0,31.0,3261.5,2.957
Maharashtra,RATNAGIRI,Rice (Paddy),Kharif,72500.0,31.0,3261.5,3.041
Maharashtra,SANGLI,Maize,Kharif,7500.0,31.0,508.1,1.347
Maharashtra,SANGLI,Rice (Paddy),Kharif,15700.0,31.0,508.1,2.064
Maharashtra,SANGLI,Maize,Rabi,3600.0,19.5,141.6,1.0
Maharashtra,SANGLI,Wheat,Rabi,21400.0,19.5,141.6,1.276
Maharashtra,SANGLI,Maize,Summer,1100.0,34.0,80.9,1.818
Maharashtra,SANGLI,Cotton,Kharif,3100.0,31.0,508.1,1.71
Maharashtra,SANGLI,Maize,Kharif,8200.0,31.0,508.1,1.951
Maharashtra,SANGLI,Rice (Paddy),Kharif,16300.0,31.0,508.1,3.16
Maharashtra,SANGLI,Sugarcane,Kharif,48600.0,31.0,508.1,100.663
Maharashtra,SANGLI,Maize,Rabi,5400.0,19.5,141.6,1.574
Maharashtra,SANGLI,Wheat,Rabi,29000.0,19.5,141.6,1.486
Maharashtra,SANGLI,Maize,Summer,1600.0,34.0,80.9,1.688
Maharashtra,SANGLI,Cotton,Kharif,3300.0,31.0,508.1,2.303
Maharashtra,SANGLI,Maize,Kharif,9300.0,31.0,508.1,1.602
Maharashtra,SANGLI,Rice (Paddy),Kharif,17900.0,31.0,508.1,2.637
Maharashtra,SANGLI,Maize,Rabi,6300.0,19.5,141.6,1.556
Maharashtra,SANGLI,Wheat,Rabi,31000.0,19.5,141.6,1.861
Maharashtra,SANGLI,Maize,Summer,1800.0,34.0,80.9,1.722
Maharashtra,SANGLI,Sugarcane,Whole Year,45600.0,28.0,730.6,107.601
Maharashtra,SANGLI,Cotton,Kharif,3600.0,31.0,508.1,1.806
Maharashtra,SANGLI,Maize,Kharif,9900.0,31.0,508.1,0.626
Maharashtra,SANGLI,Rice (Paddy),Kharif,18600.0,31.0,508.1,2.172
Maharashtra,SANGLI,Maize,Rabi,7300.0,19.5,141.6,1.644
Maharashtra,SANGLI,Wheat,Rabi,26300.0,19.5,141.6,1.7
Maharashtra,SANGLI,Sugarcane,Whole Year,45200.0,28.0,730.6,96.124
Maharashtra,SANGLI,Cotton,Kharif,3100.0,31.0,508.1,0.968
Maharashtra,SANGLI,Maize,Kharif,8500.0,31.0,508.1,2.141
Maharashtra,SANGLI,Rice (Paddy),Kharif,17700.0,31.0,508.1,2.667
Maharashtra,SANGLI,Maize,Rabi,7500.0,19.5,141.6,1.64
Maharashtra,SANGLI,Wheat,Rabi,28900.0,19.5,141.6,1.73
Maharashtra,SANGLI,Maize,Summer,1100.0,34.0,80.9,1.364
Maharashtra,SANGLI,Sugarcane,Whole Year,44900.0,28.0,730.6,99.608
Maharashtra,SANGLI,Cotton,Kharif,3000.0,31.0,508.1,1.1
Maharashtra,SANGLI,Maize,Kharif,9100.0,31.0,508.1,1.132
Maharashtra,SANGLI,Rice (Paddy),Kharif,18500.0,31.0,508.1,1.535
Maharashtra,SANGLI,Maize,Rabi,6900.0,19.5,141.6,1.826
Maharashtra,SANGLI,Wheat,Rabi,22400.0,19.5,141.6,1.272
Maharashtra,SANGLI,Maize,Summer,1200.0,34.0,80.9,1.75
Maharashtra,SANGLI,Sugarcane,Whole Year,47400.0,28.0,730.6,88.734
Maharashtra,SANGLI,Cotton,Kharif,600.0,31.0,508.1,1.5
Maharashtra,SANGLI,Maize,Kharif,5900.0,31.0,508.1,1.898
Maharashtra,SANGLI,Rice (Paddy),Kharif,15600.0,31.0,508.1,2.532
Maharashtra,SANGLI,Maize,Rabi,7300.0,19.5,141.6,2.685
Maharashtra,SANGLI,Wheat,Rabi,12600.0,19.5,141.6,1.611
Maharashtra,SANGLI,Sugarcane,Whole Year,35100.0,28.0,730.6,79.644
Maharashtra,SANGLI,Maize,Kharif,13400.0,31.0,508.1,2.179
Maharashtra,SANGLI,Rice (Paddy),Kharif,17700.0,31.0,508.1,2.497
Maharashtra,SANGLI,Maize,Rabi,8500.0,19.5,141.6,1.871
Maharashtra,SANGLI,Wheat,Rabi,29400.0,19.5,141.6,1.707
Maharashtra,SANGLI,Maize,Summer,1800.0,34.0,80.9,1.5
Maharashtra,SANGLI,Cotton,Whole Year,1300.0,28.0,730.6,0.154
Maharashtra,SANGLI,Sugarcane,Whole Year,31600.0,28.0,730.6,83.908
Maharashtra,SANGLI,Cotton,Kharif,2700.0,31.0,508.1,0.889
Maharashtra,SANGLI,Rice (Paddy),Kharif,18100.0,31.0,508.1,2.182
Maharashtra,SANGLI,Sugarcane,Kharif,36800.0,31.0,508.1,81.424
Maharashtra,SANGLI,Wheat,Rabi,26000.0,19.5,141.6,1.604
Maharashtra,SANGLI,Cotton,Kharif,1600.0,31.0,508.1,1.188
Maharashtra,SANGLI,Maize,Kharif,16100.0,31.0,508.1,0.59
Maharashtra,SANGLI,Rice (Paddy),Kharif,18100.0,31.0,508.1,1.597
Maharashtra,SANGLI,Maize,Rabi,9100.0,19.5,141.6,2.308
Maharashtra,SANGLI,Wheat,Rabi,29600.0,19.5,141.6,1.611
Maharashtra,SANGLI,Maize,Summer,800.0,34.0,80.9,1.5
Maharashtra,SANGLI,Cotton,Kharif,19.0,31.0,508.1,3.316
Maharashtra,SANGLI,Maize,Kharif,224.0,31.0,508.1,2.295
Maharashtra,SANGLI,Rice (Paddy),Kharif,187.0,31.0,508.1,2.332
Maharashtra,SANGLI,Maize,Rabi,106.0,19.5,141.6,2.708
Maharashtra,SANGLI,Wheat,Rabi,298.0,19.5,141.6,1.96
Maharashtra,SANGLI,Maize,Summer,12.0,34.0,80.9,1.583
Maharashtra,SANGLI,Sugarcane,Whole Year,647.0,28.0,730.6,101.236
Maharashtra,SANGLI,Cotton,Kharif,1500.0,31.0,508.1,1.067
Maharashtra,SANGLI,Maize,Kharif,13400.0,31.0,508.1,2.075
Maharashtra,SANGLI,Rice (Paddy),Kharif,18700.0,31.0,508.1,2.07
Maharashtra,SANGLI,Sugarcane,Kharif,55400.0,31.0,508.1,90.922
Maharashtra,SANGLI,Maize,Rabi,133.0,19.5,141.6,2.586
Maharashtra,SANGLI,Wheat,Rabi,24600.0,19.5,141.6,1.841
Maharashtra,SANGLI,Sugarcane,Whole Year,55400.0,28.0,730.6,90.922
Maharashtra,SANGLI,Cotton,Kharif,2500.0,31.0,508.1,0.72
Maharashtra,SANGLI,Maize,Kharif,14100.0,31.0,508.1,2.433
Maharashtra,SANGLI,Rice (Paddy),Kharif,18700.0,31.0,508.1,1.877
Maharashtra,SANGLI,Sugarcane,Kharif,63200.0,31.0,508.1,85.755
Maharashtra,SANGLI,Maize,Rabi,14300.0,19.5,141.6,2.545
Maharashtra,SANGLI,Wheat,Rabi,34300.0,19.5,141.6,1.676
Maharashtra,SANGLI,Cotton,Kharif,3500.0,31.0,508.1,1.171
Maharashtra,SANGLI,Maize,Kharif,26200.0,31.0,508.1,3.115
Maharashtra,SANGLI,Rice (Paddy),Kharif,20200.0,31.0,508.1,2.668
Maharashtra,SANGLI,Sugarcane,Kharif,76300.0,31.0,508.1,102.9
Maharashtra,SANGLI,Maize,Rabi,15500.0,19.5,141.6,3.155
Maharashtra,SANGLI,Wheat,Rabi,39300.0,19.5,141.6,1.855
Maharashtra,SANGLI,Cotton,Kharif,3000.0,31.0,508.1,1.733
Maharashtra,SANGLI,Maize,Kharif,32800.0,31.0,508.1,2.232
Maharashtra,SANGLI,Rice (Paddy),Kharif,18100.0,31.0,508.1,1.862
Maharashtra,SANGLI,Maize,Rabi,17700.0,19.5,141.6,1.78
Maharashtra,SANGLI,Wheat,Rabi,20000.0,19.5,141.6,1.7
