state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Punjab,Malerkotla,Maize,Kharif,36.58588683686117,32.5,261.3,2.79
Haryana,Bathinda,Rice (Paddy),Kharif,44.92186354197374,34.1,927.5,3.9
Haryana,Samrala,Rice (Paddy),Kharif,24.57780329649743,32.3,775.2,3.73
Punjab,Patiala,Rice (Paddy),Kharif,26.716842176267463,25.3,816.8,3.4
Punjab,Doraha,Maize,Kharif,32.9729896465509,20.1,762.8,2.78
Punjab,Doraha,Wheat,Rabi,20.870735851439235,15.8,103.9,3.8
Punjab,Patiala,Wheat,Rabi,40.53653412771925,17.1,73.1,3.37
Punjab,Jalandhar,Wheat,Rabi,12.887743830719158,21.8,129.0,3.19
Haryana,Phagwara,Wheat,Rabi,19.65274492639203,18.4,148.9,4.07
Punjab,Khanna,Wheat,Rabi,43.527645455223805,18.8,114.3,3.4
Punjab,Khanna,Wheat,Rabi,1.9104363686998598,19.0,100.9,3.93
Haryana,Khanna,Wheat,Rabi,2.4480867561393094,20.2,167.8,3.54
Punjab,Samrala,Wheat,Rabi,34.55854866131552,20.1,171.3,3.24
Haryana,Bathinda,Cotton,Kharif,21.915229059079927,34.3,485.5,2.0
Haryana,Amritsar,Cotton,Kharif,1.165815342124894,31.1,693.9,2.46
Punjab,Phagwara,Wheat,Rabi,11.176057769596225,20.4,105.3,3.73
Punjab,Patiala,Wheat,Rabi,7.198057006692457,18.0,139.8,4.42
Punjab,Malerkotla,Rice (Paddy),Kharif,22.41417972883497,23.3,730.7,2.96
Punjab,Bathinda,Cotton,Kharif,6.5237960743469205,32.7,506.2,2.13
Punjab,Amritsar,Maize,Kharif,49.19116708418897,22.6,513.3,2.65
Haryana,Amritsar,Maize,Kharif,34.10034867339725,24.5,629.9,2.71
Punjab,Khanna,Wheat,Rabi,38.33617910557518,19.2,139.5,4.08
Punjab,Samrala,Wheat,Rabi,12.840259455791507,13.9,138.9,3.02
Haryana,Jalandhar,Rice (Paddy),Kharif,23.208358261250012,33.6,1121.4,3.91
Haryana,Phagwara,Cotton,Kharif,9.20899392690955,36.9,437.3,1.47
Punjab,Jalandhar,Maize,Kharif,37.70139465817543,28.4,358.7,3.0
Haryana,Malerkotla,Maize,Kharif,38.79762924729116,27.1,701.4,3.34
Haryana,Phagwara,Maize,Kharif,4.640628373560778,25.8,310.9,2.75
Punjab,Khanna,Wheat,Rabi,18.582601738804794,19.9,164.9,3.62
Punjab,Khanna,Cotton,Kharif,33.36079697907325,31.6,499.0,2.28
Punjab,Patiala,Sugarcane,Kharif,16.616491052382663,27.8,1104.2,75.68
Punjab,Phagwara,Sugarcane,Kharif,18.14036111429726,30.1,866.2,74.56
Punjab,Jalandhar,Maize,Kharif,15.99382402910459,25.1,334.6,2.97
Punjab,Phagwara,Sugarcane,Kharif,14.392646677899942,22.6,1166.2,83.74
Haryana,Patiala,Sugarcane,Kharif,46.74455326853393,30.3,1347.6,85.1
Punjab,Bathinda,Sugarcane,Kharif,33.041971625394005,28.7,903.6,67.85
Punjab,Samrala,Wheat,Rabi,35.82283460313668,16.5,72.1,3.53
Punjab,Jalandhar,Wheat,Rabi,36.811736886087864,18.4,145.6,3.62
Haryana,Amritsar,Sugarcane,Kharif,8.599619272174765,26.1,1185.2,78.61
Punjab,Malerkotla,Cotton,Kharif,7.1004096403936225,29.0,519.9,1.67
Punjab,Malerkotla,Cotton,Kharif,5.294476562657266,28.7,454.5,1.6
Haryana,Jalandhar,Sugarcane,Kharif,49.10901841535914,27.4,928.1,70.84
Haryana,Amritsar,Cotton,Kharif,9.565586794984121,30.9,424.3,2.02
Haryana,Jalandhar,Maize,Kharif,30.073839202235114,29.8,471.7,2.94
Haryana,Khanna,Wheat,Rabi,40.7931224043404,18.7,125.8,3.74
Haryana,Jalandhar,Cotton,Kharif,19.54656178278376,30.5,524.0,2.04
Punjab,Ludhiana,Rice (Paddy),Kharif,30.682819994496313,31.0,637.1,4.37
Punjab,Samrala,Sugarcane,Kharif,25.60427669349562,25.1,1120.8,76.64
Punjab,Samrala,Maize,Kharif,46.08898674765347,29.4,455.2,2.92
Haryana,Bathinda,Sugarcane,Kharif,21.654016044439416,25.4,975.7,72.85
Punjab,Patiala,Wheat,Rabi,17.638933567457368,14.3,189.5,2.92
Haryana,Ludhiana,Maize,Kharif,38.20685486034169,28.2,502.4,3.32
Punjab,Khanna,Rice (Paddy),Kharif,37.1899808931098,33.4,874.8,4.41
Haryana,Ludhiana,Wheat,Rabi,33.41444480873848,15.4,104.8,3.46
Punjab,Khanna,Wheat,Rabi,2.3095007080135654,15.6,167.9,3.19
Haryana,Ludhiana,Wheat,Rabi,17.682863041829975,17.6,137.8,3.67
Haryana,Malerkotla,Rice (Paddy),Kharif,4.595541097445023,27.6,834.8,4.24
Haryana,Khanna,Cotton,Kharif,10.889160801690382,34.0,347.6,1.76
Punjab,Patiala,Maize,Kharif,37.275336232218145,29.2,427.2,3.09
Punjab,Malerkotla,Maize,Kharif,45.73120551591216,24.3,574.5,3.08
Haryana,Amritsar,Maize,Kharif,35.94756667571924,32.2,438.2,2.48
Haryana,Amritsar,Sugarcane,Kharif,15.486065269745188,27.9,746.8,79.42
Punjab,Malerkotla,Rice (Paddy),Kharif,48.30207388713906,26.3,738.5,3.82
Haryana,Phagwara,Wheat,Rabi,25.478545640811255,16.7,157.0,3.76
Haryana,Ludhiana,Sugarcane,Kharif,47.415145958606864,24.7,925.1,66.19
Haryana,Patiala,Wheat,Rabi,44.33841630246514,20.1,169.1,3.85
Punjab,Samrala,Sugarcane,Kharif,36.84096477472629,22.8,985.7,77.61
Punjab,Phagwara,Sugarcane,Kharif,25.450713568147997,31.3,1423.1,83.16
Punjab,Ludhiana,Cotton,Kharif,47.60522458110151,31.2,356.8,2.0
Punjab,Khanna,Cotton,Kharif,9.722781413854786,32.5,546.4,2.3
Haryana,Amritsar,Wheat,Rabi,11.60957957951525,20.1,167.4,3.62
Punjab,Samrala,Sugarcane,Kharif,12.43181209035628,26.2,844.0,85.2
Haryana,Doraha,Sugarcane,Kharif,32.533238436000815,35.9,837.5,76.0
Punjab,Amritsar,Rice (Paddy),Kharif,23.358682447737234,29.2,654.9,3.65
Haryana,Khanna,Cotton,Kharif,21.359325831305103,32.0,393.4,2.15
Haryana,Jalandhar,Rice (Paddy),Kharif,27.043695240639327,31.9,882.5,3.94
Punjab,Bathinda,Sugarcane,Kharif,42.96489795407358,28.4,1005.7,73.82
Punjab,Jalandhar,Sugarcane,Kharif,24.888286196902634,34.5,1117.1,68.57
Haryana,Jalandhar,Sugarcane,Kharif,11.81447250699438,26.0,1154.6,65.7
Haryana,Phagwara,Sugarcane,Kharif,37.976467355514714,31.9,1364.9,77.2
Haryana,Ludhiana,Sugarcane,Kharif,9.829475958093841,30.9,1172.3,73.05
Punjab,Jalandhar,Wheat,Rabi,1.7010669999174994,19.8,161.9,3.6
Haryana,Doraha,Wheat,Rabi,46.94913602487568,15.7,176.8,3.51
Punjab,Samrala,Maize,Kharif,12.442081071069966,24.9,378.0,3.18
Haryana,Malerkotla,Maize,Kharif,4.444093087466015,19.8,553.8,2.95
Haryana,Amritsar,Wheat,Rabi,30.097663831641967,16.2,159.2,3.49
Haryana,Phagwara,Cotton,Kharif,38.54535144798212,30.6,237.0,2.08
Punjab,Jalandhar,Maize,Kharif,42.319714551739395,25.8,652.4,3.5
Haryana,Malerkotla,Rice (Paddy),Kharif,5.85572606775915,31.2,930.1,4.41
Punjab,Samrala,Wheat,Rabi,45.665903366953486,18.5,175.1,3.29
Haryana,Bathinda,Rice (Paddy),Kharif,40.9466480908268,27.9,714.0,4.37
Haryana,Phagwara,Rice (Paddy),Kharif,41.82634941734668,24.8,805.7,3.35
Punjab,Khanna,Rice (Paddy),Kharif,35.264464971434116,30.1,752.8,4.2
Haryana,Doraha,Cotton,Kharif,12.9542105895096,31.0,483.5,2.37
Punjab,Phagwara,Sugarcane,Kharif,38.50746391509633,26.7,1293.3,85.97
Punjab,Malerkotla,Wheat,Rabi,45.87702935044375,17.8,121.9,3.8
Punjab,Ludhiana,Wheat,Rabi,1.2018710522408234,15.2,191.3,3.65
Haryana,Doraha,Rice (Paddy),Kharif,23.558662895872896,34.0,565.0,3.49
Punjab,Amritsar,Rice (Paddy),Kharif,49.494950521539586,27.7,597.1,3.36
Haryana,Jalandhar,Sugarcane,Kharif,21.393195385751092,22.8,612.7,79.1
Haryana,Khanna,Rice (Paddy),Kharif,24.017845319672613,25.6,1017.6,4.17
Haryana,Patiala,Wheat,Rabi,31.5119688883788,15.9,169.8,3.47
Punjab,Jalandhar,Cotton,Kharif,14.340338939800521,32.8,535.7,2.07
Haryana,Patiala,Sugarcane,Kharif,31.530480636723436,27.5,1095.3,72.42
Haryana,Patiala,Maize,Kharif,6.5417592767166335,25.0,701.8,3.73
Haryana,Malerkotla,Cotton,Kharif,12.994193768377336,32.1,686.1,2.32
Haryana,Phagwara,Maize,Kharif,22.221630721496663,30.4,426.6,3.53
Haryana,Khanna,Sugarcane,Kharif,32.04290714158796,30.4,964.7,80.5
Punjab,Doraha,Cotton,Kharif,15.53018703838581,32.2,439.0,2.5
Punjab,Samrala,Wheat,Rabi,33.85516633231961,16.3,122.2,3.74
Haryana,Ludhiana,Wheat,Rabi,48.46891867969735,20.1,137.8,4.0
Haryana,Bathinda,Rice (Paddy),Kharif,23.419814226353232,24.8,642.1,3.16
Punjab,Bathinda,Maize,Kharif,45.26931636783286,31.8,508.3,3.19
Haryana,Ludhiana,Rice (Paddy),Kharif,10.810583857140587,29.3,1001.4,4.93
Haryana,Doraha,Maize,Kharif,39.585370602495615,26.0,671.8,3.26
Haryana,Bathinda,Cotton,Kharif,41.68098076698665,33.3,606.4,2.11
Punjab,Ludhiana,Rice (Paddy),Kharif,45.10066265013147,28.8,872.3,3.22
Haryana,Amritsar,Sugarcane,Kharif,48.70538853026676,29.5,780.5,66.98
Punjab,Malerkotla,Maize,Kharif,49.72707878081326,28.1,406.5,3.19
Punjab,Amritsar,Cotton,Kharif,34.92818598807671,31.9,263.7,1.92
Punjab,Phagwara,Sugarcane,Kharif,33.63871467013815,23.1,1071.8,73.45
Punjab,Amritsar,Cotton,Kharif,11.091483591142657,30.3,425.4,2.37
Haryana,Bathinda,Sugarcane,Kharif,15.158724710873768,32.2,859.6,73.53
Punjab,Jalandhar,Sugarcane,Kharif,36.66310191902616,27.9,878.0,60.94
Punjab,Patiala,Sugarcane,Kharif,36.475350748713765,32.3,1278.0,78.23
Punjab,Phagwara,Maize,Kharif,34.350572491734084,27.8,374.2,2.87
Punjab,Jalandhar,Cotton,Kharif,26.51753312480961,33.3,459.1,2.23
Punjab,Patiala,Maize,Kharif,7.824645184068757,25.0,362.7,3.22
Haryana,Malerkotla,Rice (Paddy),Kharif,4.446208351537541,37.3,781.4,3.88
Haryana,Jalandhar,Cotton,Kharif,9.173812839361418,26.9,436.1,1.23
Haryana,Doraha,Rice (Paddy),Kharif,34.045438865229976,28.8,927.8,3.99
Haryana,Khanna,Maize,Kharif,18.845540363302316,28.6,467.9,2.63
Haryana,Phagwara,Wheat,Rabi,5.586292500206058,21.2,179.8,3.61
Haryana,Ludhiana,Cotton,Kharif,47.50725636490392,30.1,579.3,2.04
Punjab,Jalandhar,Wheat,Rabi,7.584111080709158,16.2,113.2,3.24
Haryana,Patiala,Cotton,Kharif,41.71612842660404,31.7,404.9,2.04
Haryana,Phagwara,Sugarcane,Kharif,26.566065441033622,30.0,953.8,67.94
Haryana,Bathinda,Maize,Kharif,24.854641968933645,26.4,471.1,3.07
Haryana,Bathinda,Rice (Paddy),Kharif,23.54059275695469,28.3,753.6,3.91
Punjab,Ludhiana,Cotton,Kharif,15.07006926763844,32.3,383.8,1.95
Punjab,Phagwara,Rice (Paddy),Kharif,29.074475211173496,36.8,578.5,2.84
Punjab,Bathinda,Cotton,Kharif,29.522700681844547,31.0,542.5,1.78
Haryana,Patiala,Cotton,Kharif,49.14680276603824,33.6,504.0,2.07
Punjab,Jalandhar,Rice (Paddy),Kharif,39.81957219496917,30.8,831.8,4.65
Punjab,Jalandhar,Maize,Kharif,13.514471334057815,28.8,200.9,2.82
Haryana,Samrala,Sugarcane,Kharif,20.840967955071477,34.4,781.9,83.28
Haryana,Phagwara,Maize,Kharif,28.218011429506614,24.7,703.9,3.66
Haryana,Phagwara,Wheat,Rabi,11.443017205172362,19.1,206.8,3.89
Punjab,Malerkotla,Maize,Kharif,1.53892165245253,29.9,547.4,3.09
Punjab,Malerkotla,Rice (Paddy),Kharif,37.389079860508524,27.1,597.5,3.57
Haryana,Malerkotla,Rice (Paddy),Kharif,19.47707552036442,34.1,781.9,3.71
Punjab,Amritsar,Maize,Kharif,46.63760624427672,35.0,315.6,2.27
Haryana,Patiala,Wheat,Rabi,42.28873274426902,17.5,196.1,3.88
Punjab,Malerkotla,Cotton,Kharif,44.81059490426287,30.7,501.8,1.94
Punjab,Jalandhar,Wheat,Rabi,6.075844076969428,16.5,166.1,3.56
Haryana,Malerkotla,Cotton,Kharif,25.01500201792307,29.9,594.4,2.15
Haryana,Khanna,Sugarcane,Kharif,35.66840018200478,24.1,1484.3,81.24
Haryana,Patiala,Rice (Paddy),Kharif,18.145673702778414,33.3,768.9,3.52
Punjab,Patiala,Wheat,Rabi,5.139137631551323,15.1,135.8,3.3
Haryana,Patiala,Rice (Paddy),Kharif,13.247113146309408,26.0,898.2,3.98
Punjab,Amritsar,Rice (Paddy),Kharif,20.874214311354514,31.0,802.9,3.44
Haryana,Amritsar,Cotton,Kharif,43.994975698897825,35.0,571.0,1.74
Punjab,Amritsar,Maize,Kharif,49.9003486905814,18.2,709.1,3.31
Punjab,Amritsar,Cotton,Kharif,14.627451123793465,32.9,464.2,1.97
Punjab,Ludhiana,Sugarcane,Kharif,43.71521530769607,24.7,1060.9,78.44
Haryana,Phagwara,Cotton,Kharif,30.195909948135398,32.7,471.4,1.86
Punjab,Malerkotla,Rice (Paddy),Kharif,44.22366867251362,29.3,657.0,4.27
Haryana,Patiala,Rice (Paddy),Kharif,17.456643536410226,30.2,897.6,4.6
Haryana,Malerkotla,Cotton,Kharif,6.493397555232562,32.0,382.0,2.0
Haryana,Samrala,Rice (Paddy),Kharif,36.26656594443472,31.2,782.4,4.04
Punjab,Patiala,Sugarcane,Kharif,17.284687440743845,26.6,809.9,70.85
Haryana,Khanna,Maize,Kharif,45.78591062594605,27.1,657.0,3.44
Haryana,Ludhiana,Sugarcane,Kharif,4.690682084683154,28.2,1070.3,79.18
Punjab,Bathinda,Sugarcane,Kharif,26.351628989219073,35.6,1086.7,72.45
Punjab,Ludhiana,Wheat,Rabi,49.4261408783414,18.7,158.9,4.49
Haryana,Amritsar,Rice (Paddy),Kharif,8.08666882136297,28.6,754.9,4.3
Haryana,Doraha,Wheat,Rabi,23.29302355394423,18.2,141.2,4.49
Haryana,Jalandhar,Rice (Paddy),Kharif,2.524887139459171,34.5,675.1,3.78
Punjab,Doraha,Maize,Kharif,21.47818807581713,25.9,416.3,3.14
Punjab,Malerkotla,Maize,Kharif,1.4694697398472518,31.3,593.1,3.22
Haryana,Ludhiana,Wheat,Rabi,26.5463447841543,18.6,93.4,3.57
Punjab,Bathinda,Cotton,Kharif,19.393383077178868,31.8,597.5,2.28
Haryana,Phagwara,Maize,Kharif,8.670983071464928,29.5,508.9,2.88
Haryana,Ludhiana,Cotton,Kharif,15.701293867779889,30.6,551.3,2.12
Haryana,Khanna,Rice (Paddy),Kharif,2.8239115693803645,30.8,856.9,4.3
Punjab,Khanna,Maize,Kharif,41.93433432752981,30.3,366.1,2.79
Punjab,Patiala,Rice (Paddy),Kharif,17.790470520865707,26.4,878.9,3.93
Haryana,Ludhiana,Rice (Paddy),Kharif,29.345075227672478,30.4,792.7,3.85
Haryana,Phagwara,Rice (Paddy),Kharif,2.145501194376764,33.7,738.3,4.27
Punjab,Samrala,Cotton,Kharif,22.26655915422081,33.8,404.1,1.78
Punjab,Patiala,Cotton,Kharif,1.5927572870786508,35.7,195.7,1.75
Punjab,Ludhiana,Sugarcane,Kharif,30.96927625495399,25.4,1079.9,78.5
Punjab,Ludhiana,Rice (Paddy),Kharif,12.604077811539895,31.2,990.5,4.2
Haryana,Jalandhar,Maize,Kharif,49.708741881637565,29.5,518.8,3.13
Haryana,Bathinda,Cotton,Kharif,6.709678327046955,31.9,378.3,1.95
Haryana,Amritsar,Cotton,Kharif,26.026927239190663,30.5,668.2,2.14
Haryana,Malerkotla,Wheat,Rabi,27.22672750882194,16.9,171.7,3.52
Punjab,Khanna,Rice (Paddy),Kharif,26.198108599860074,28.2,796.7,3.79
Punjab,Patiala,Cotton,Kharif,37.18282996090128,29.5,296.8,1.64
Punjab,Amritsar,Cotton,Kharif,40.501250237619054,34.7,639.3,1.82
Haryana,Malerkotla,Maize,Kharif,3.1412864821259032,23.8,691.5,3.41
Haryana,Jalandhar,Wheat,Rabi,1.8185985036667298,18.8,125.7,3.26
Haryana,Patiala,Wheat,Rabi,16.875715601736466,19.2,192.2,3.84
Haryana,Amritsar,Maize,Kharif,18.0361569924105,30.3,501.9,3.12
Haryana,Doraha,Sugarcane,Kharif,42.174898037328845,28.7,1131.9,81.03
Haryana,Jalandhar,Maize,Kharif,15.747800255110047,29.7,409.7,3.16
Haryana,Malerkotla,Cotton,Kharif,28.621957305147248,29.6,468.1,2.07
Punjab,Khanna,Maize,Kharif,29.63763174289116,25.4,532.1,2.94
Haryana,Samrala,Wheat,Rabi,29.553216404518086,17.6,171.7,4.01
Punjab,Malerkotla,Sugarcane,Kharif,48.04090248326692,30.2,922.1,76.48
Haryana,Bathinda,Rice (Paddy),Kharif,34.821928074492995,27.3,866.9,3.95
Punjab,Malerkotla,Rice (Paddy),Kharif,16.294800791500304,30.2,809.7,4.92
Haryana,Patiala,Wheat,Rabi,41.927100495389574,17.6,63.4,4.08
Punjab,Ludhiana,Wheat,Rabi,47.5012345469659,15.0,142.1,3.58
Punjab,Samrala,Rice (Paddy),Kharif,13.13054127745151,31.9,524.9,3.96
Haryana,Amritsar,Maize,Kharif,43.966779131197306,27.0,361.3,3.19
Haryana,Amritsar,Sugarcane,Kharif,29.93142675816683,27.9,1303.4,75.6
Haryana,Doraha,Wheat,Rabi,11.168976635227308,19.4,176.1,3.57
Haryana,Jalandhar,Rice (Paddy),Kharif,16.29724810184272,27.3,984.3,3.7
Haryana,Jalandhar,Sugarcane,Kharif,21.303057313149704,20.1,1022.2,74.22
Haryana,Patiala,Maize,Kharif,3.1564172539507984,27.6,555.7,3.56
Haryana,Phagwara,Wheat,Rabi,24.85531512589351,19.2,206.0,3.65
Punjab,Khanna,Rice (Paddy),Kharif,48.060295169192905,27.3,725.4,3.39
Punjab,Patiala,Maize,Kharif,27.011959552586962,29.8,503.3,3.01
Haryana,Patiala,Wheat,Rabi,33.45346069766421,18.1,183.2,3.78
Punjab,Malerkotla,Wheat,Rabi,3.6479400250472147,20.2,125.0,3.32
Punjab,Patiala,Cotton,Kharif,28.753072249274247,33.2,246.6,1.79
Punjab,Bathinda,Rice (Paddy),Kharif,30.502476957021543,28.3,868.4,3.88
Punjab,Doraha,Sugarcane,Kharif,1.9119398014517106,24.1,972.1,66.88
Haryana,Patiala,Rice (Paddy),Kharif,33.83796629942483,32.8,906.1,4.12
Punjab,Malerkotla,Sugarcane,Kharif,28.252333334437918,34.4,628.5,63.05
Haryana,Patiala,Wheat,Rabi,9.278755891068299,16.4,155.1,3.02
Punjab,Amritsar,Sugarcane,Kharif,26.488790693027518,27.6,1199.7,72.85
Haryana,Bathinda,Rice (Paddy),Kharif,42.06651910864062,32.5,589.0,4.09
Punjab,Samrala,Wheat,Rabi,5.621880735936839,18.5,142.4,3.8
Punjab,Jalandhar,Wheat,Rabi,36.93050909586487,19.3,138.3,3.96
Haryana,Khanna,Rice (Paddy),Kharif,19.387978911043707,31.7,934.8,3.89
Punjab,Phagwara,Maize,Kharif,24.76758073667816,25.8,441.7,3.15
Punjab,Khanna,Wheat,Rabi,18.60392496155428,18.3,189.9,4.11
Punjab,Patiala,Cotton,Kharif,41.3839644066893,31.2,468.9,1.97
Haryana,Amritsar,Maize,Kharif,25.852402512888435,29.4,926.8,2.91
Haryana,Khanna,Rice (Paddy),Kharif,7.117282490630929,33.0,1013.5,4.4
Punjab,Bathinda,Wheat,Rabi,25.3833832009077,16.6,188.4,3.62
Punjab,Doraha,Cotton,Kharif,37.56357211567943,32.2,479.6,2.18
Punjab,Doraha,Wheat,Rabi,29.0990493250995,15.2,269.2,3.59
Punjab,Khanna,Rice (Paddy),Kharif,44.83639318433529,31.6,731.4,4.17
Haryana,Amritsar,Sugarcane,Kharif,36.56737083049716,24.7,1018.4,78.93
Haryana,Doraha,Maize,Kharif,21.301613862364988,25.8,407.3,2.91
Punjab,Patiala,Rice (Paddy),Kharif,40.1883723485692,28.6,909.8,4.12
Haryana,Jalandhar,Cotton,Kharif,8.030484217534802,31.8,308.2,2.06
Haryana,Doraha,Wheat,Rabi,42.680705595867046,20.5,112.3,3.56
Haryana,Doraha,Maize,Kharif,46.019462641017086,30.3,515.8,3.04
Punjab,Amritsar,Sugarcane,Kharif,29.811503053772775,29.4,888.4,77.35
Haryana,Samrala,Wheat,Rabi,39.19996370436965,19.7,70.5,3.02
Punjab,Amritsar,Maize,Kharif,12.796482801597573,29.6,554.2,3.01
Punjab,Ludhiana,Wheat,Rabi,9.584694857669902,15.6,184.5,3.94
Punjab,Phagwara,Maize,Kharif,35.7277611117163,25.6,319.8,2.99
Punjab,Phagwara,Maize,Kharif,24.049421289354644,28.4,361.5,2.72
Haryana,Jalandhar,Cotton,Kharif,11.820788202998664,33.0,468.3,2.0
Haryana,Malerkotla,Wheat,Rabi,44.87065821250404,18.6,180.1,3.74
Haryana,Patiala,Wheat,Rabi,46.295948915132406,16.9,157.3,4.04
Punjab,Phagwara,Maize,Kharif,43.62957707681514,30.1,422.5,2.86
Haryana,Jalandhar,Sugarcane,Kharif,10.506088906345438,24.3,973.1,78.83
Punjab,Malerkotla,Rice (Paddy),Kharif,34.0383714849577,32.3,938.0,4.01
Haryana,Malerkotla,Wheat,Rabi,9.753741590359557,17.4,129.1,3.88
Haryana,Doraha,Rice (Paddy),Kharif,25.359409370726425,26.0,656.3,3.78
Punjab,Amritsar,Wheat,Rabi,31.525817913557646,19.8,107.5,3.47
Haryana,Samrala,Wheat,Rabi,16.675246681780642,16.1,132.0,3.72
Haryana,Amritsar,Rice (Paddy),Kharif,45.386174314972905,34.6,709.5,3.76
Punjab,Patiala,Rice (Paddy),Kharif,44.65494674768025,28.7,755.6,4.45
Haryana,Malerkotla,Rice (Paddy),Kharif,9.826714329478106,31.1,820.3,3.75
Punjab,Malerkotla,Rice (Paddy),Kharif,49.90979851252672,26.3,676.6,4.03
Punjab,Khanna,Wheat,Rabi,18.88374240042586,16.9,151.7,3.78
Haryana,Patiala,Maize,Kharif,11.59656748216967,28.4,542.5,3.45
Punjab,Samrala,Sugarcane,Kharif,25.16752733618409,33.8,933.0,68.44
Punjab,Phagwara,Maize,Kharif,25.78620226049389,29.2,418.8,3.11
Punjab,Jalandhar,Cotton,Kharif,31.349094871505546,28.3,444.5,2.04
Punjab,Phagwara,Cotton,Kharif,24.013969795861843,28.9,371.4,1.47
Haryana,Malerkotla,Cotton,Kharif,32.17905635839547,31.4,494.9,2.03
Haryana,Malerkotla,Rice (Paddy),Kharif,37.80216947348915,31.1,629.9,3.66
Punjab,Phagwara,Sugarcane,Kharif,20.209325747869876,28.2,785.4,70.6
Haryana,Samrala,Wheat,Rabi,49.87762267057866,20.8,97.7,2.89
Haryana,Bathinda,Maize,Kharif,26.503687305136868,29.3,557.0,3.3
Punjab,Khanna,Rice (Paddy),Kharif,18.380484148086243,29.0,582.4,3.53
Haryana,Ludhiana,Cotton,Kharif,43.65343852822047,35.6,534.7,1.62
Punjab,Patiala,Sugarcane,Kharif,19.960346646339808,33.2,1184.7,66.82
Punjab,Amritsar,Rice (Paddy),Kharif,8.893128098938465,29.0,904.0,4.03
Haryana,Patiala,Sugarcane,Kharif,30.70620525290673,33.9,1251.0,77.01
Haryana,Patiala,Wheat,Rabi,1.1308786750155018,17.4,116.2,3.13
Punjab,Phagwara,Rice (Paddy),Kharif,13.764816013751364,27.2,681.0,3.46
Punjab,Jalandhar,Sugarcane,Kharif,4.43134448649318,22.9,718.0,59.57
Punjab,Khanna,Maize,Kharif,41.587986058544544,24.8,618.5,3.14
Punjab,Bathinda,Cotton,Kharif,3.2040757495298946,28.9,560.3,2.02
Punjab,Jalandhar,Sugarcane,Kharif,36.50161909036727,23.9,1102.4,73.09
Punjab,Patiala,Maize,Kharif,21.02179885606549,31.9,576.3,3.24
Haryana,Bathinda,Sugarcane,Kharif,23.963428530594094,30.0,1208.2,92.05
Haryana,Ludhiana,Cotton,Kharif,33.083363896806276,29.4,569.2,1.91
Punjab,Jalandhar,Maize,Kharif,3.8978311887640205,30.4,292.6,2.68
Haryana,Amritsar,Cotton,Kharif,5.986524031016911,32.0,488.3,2.33
Punjab,Doraha,Sugarcane,Kharif,35.08001334645547,26.5,886.4,74.42
Punjab,Bathinda,Maize,Kharif,12.930641353685225,27.4,311.5,2.92
Punjab,Ludhiana,Cotton,Kharif,7.1743129450500165,35.2,413.1,1.84
Haryana,Phagwara,Rice (Paddy),Kharif,39.991613181686,25.5,738.7,3.64
Punjab,Ludhiana,Sugarcane,Kharif,45.754453679209625,23.6,989.5,73.91
Haryana,Bathinda,Maize,Kharif,11.684904953889086,31.0,457.5,2.69
Haryana,Ludhiana,Cotton,Kharif,7.7696141076741965,34.2,602.9,2.21
Haryana,Ludhiana,Rice (Paddy),Kharif,34.71635722938601,32.9,828.9,4.29
Punjab,Doraha,Wheat,Rabi,22.001037747663396,17.1,209.1,4.3
Haryana,Malerkotla,Rice (Paddy),Kharif,35.37100776124636,29.5,1014.6,4.28
Haryana,Malerkotla,Maize,Kharif,14.038708528067863,26.0,467.1,3.58
Haryana,Ludhiana,Sugarcane,Kharif,26.166418553218843,27.4,682.7,74.49
Haryana,Phagwara,Rice (Paddy),Kharif,47.38614551340638,25.5,603.8,3.15
Haryana,Doraha,Wheat,Rabi,22.507567235565247,19.9,122.0,3.54
Haryana,Bathinda,Rice (Paddy),Kharif,39.901315606501846,31.7,789.1,4.21
Punjab,Phagwara,Cotton,Kharif,49.05639353603468,31.9,450.0,2.02
Punjab,Malerkotla,Maize,Kharif,28.706693942240797,23.4,898.1,3.53
Punjab,Phagwara,Sugarcane,Kharif,5.743790773162013,21.5,1300.0,81.04
Punjab,Malerkotla,Cotton,Kharif,3.709733630089071,34.4,441.0,1.94
Haryana,Ludhiana,Maize,Kharif,29.670993927800563,28.1,501.5,3.16
Haryana,Amritsar,Maize,Kharif,36.65373723797944,26.1,463.2,2.96
Haryana,Phagwara,Cotton,Kharif,36.24429388564651,36.2,519.9,1.41
Punjab,Khanna,Cotton,Kharif,19.54346631437403,31.9,446.3,2.08
Punjab,Patiala,Sugarcane,Kharif,32.529762662197705,30.3,1163.2,73.72
Punjab,Amritsar,Rice (Paddy),Kharif,36.24680513643129,30.3,869.2,4.22
Punjab,Malerkotla,Maize,Kharif,31.578863696090085,25.8,460.6,3.2
Haryana,Bathinda,Wheat,Rabi,13.281414790579081,17.2,176.4,4.3
Punjab,Jalandhar,Maize,Kharif,40.21257728591808,28.2,700.6,3.17
Punjab,Malerkotla,Sugarcane,Kharif,44.98036208442203,29.4,794.4,74.97
Haryana,Amritsar,Sugarcane,Kharif,48.742945423887036,24.6,962.5,72.67
Punjab,Khanna,Rice (Paddy),Kharif,42.0216035983349,30.2,780.1,3.31
